Gene stable ID	NCBI gene ID
ENSDARG00000068114	50848
ENSDARG00000058379	23440
ENSDARG00000036344	794
ENSDARG00000056369	55325
ENSDARG00000103042	23576
ENSDARG00000076118	29965
ENSDARG00000029668	51232
ENSDARG00000113719	57556
ENSDARG00000101057	6432
ENSDARG00000098361	23386
ENSDARG00000058656	1674
ENSDARG00000109215	2047
ENSDARG00000059987	201625
ENSDARG00000004891	5824
ENSDARG00000057679	25970
ENSDARG00000017261	284161
ENSDARG00000098792	223082
ENSDARG00000114695	3163
ENSDARG00000098679	79902
ENSDARG00000063197	342096
ENSDARG00000063197	55889
ENSDARG00000063197	2801
ENSDARG00000063197	653641
ENSDARG00000063197	653643
ENSDARG00000057321	64852
ENSDARG00000020548	932
ENSDARG00000020548	2206
ENSDARG00000020548	64231
ENSDARG00000020548	58475
ENSDARG00000020548	245802
ENSDARG00000020548	84689
ENSDARG00000020548	64232
ENSDARG00000020548	931
ENSDARG00000020548	503497
ENSDARG00000020548	728588
ENSDARG00000020548	219995
ENSDARG00000020548	341116
ENSDARG00000053724	117
ENSDARG00000010296	23416
ENSDARG00000036929	11236
ENSDARG00000041919	6376
ENSDARG00000067784	6548
ENSDARG00000001888	5495
ENSDARG00000043283	5638
ENSDARG00000032577	1185
ENSDARG00000019063	2195
ENSDARG00000060678	8509
ENSDARG00000070624	59284
ENSDARG00000023999	25938
ENSDARG00000015072	10655
ENSDARG00000105344	342372
ENSDARG00000105344	10343
ENSDARG00000102668	9121
ENSDARG00000058022	29095
ENSDARG00000052787	84885
ENSDARG00000038865	8310
ENSDARG00000099104	6152
ENSDARG00000005915	6929
ENSDARG00000043550	84080
ENSDARG00000034883	91452
ENSDARG00000021720	4153
ENSDARG00000069135	23645
ENSDARG00000002020	253260
ENSDARG00000069752	1152
ENSDARG00000002060	55290
ENSDARG00000054667	219464
ENSDARG00000054667	390154
ENSDARG00000054667	390155
ENSDARG00000054667	138805
ENSDARG00000099226	5501
ENSDARG00000013845	151613
ENSDARG00000036875	6206
ENSDARG00000036070	30834
ENSDARG00000096940	912
ENSDARG00000096940	909
ENSDARG00000096940	911
ENSDARG00000096940	910
ENSDARG00000096940	913
ENSDARG00000020252	84280
ENSDARG00000102727	345062
ENSDARG00000102727	400668
ENSDARG00000102727	55554
ENSDARG00000101791	56267
ENSDARG00000042025	79074
ENSDARG00000016994	6749
ENSDARG00000070922	7555
ENSDARG00000070922	389874
ENSDARG00000090638	2815
ENSDARG00000077710	22871
ENSDARG00000101322	7037
ENSDARG00000055757	252839
ENSDARG00000079163	54831
ENSDARG00000054312	145389
ENSDARG00000044601	57142
ENSDARG00000056642	9734
ENSDARG00000041113	57418
ENSDARG00000087285	130827
ENSDARG00000059267	3237
ENSDARG00000017676	4313
ENSDARG00000032256	57544
ENSDARG00000096777	90835
ENSDARG00000057767	440672
ENSDARG00000022689	3688
ENSDARG00000001835	259232
ENSDARG00000007279	81555
ENSDARG00000058593	6717
ENSDARG00000019732	23788
ENSDARG00000007080	51458
ENSDARG00000073753	6867
ENSDARG00000097766	912
ENSDARG00000097766	909
ENSDARG00000097766	911
ENSDARG00000097766	910
ENSDARG00000097766	913
ENSDARG00000059437	2218
ENSDARG00000054448	10749
ENSDARG00000113218	10720
ENSDARG00000113218	54490
ENSDARG00000113218	7363
ENSDARG00000113218	574537
ENSDARG00000113218	10941
ENSDARG00000102332	84918
ENSDARG00000045091	124995
ENSDARG00000115644	333932
ENSDARG00000017422	57136
ENSDARG00000087203	27347
ENSDARG00000006392	5393
ENSDARG00000045989	381
ENSDARG00000002968	29974
ENSDARG00000036055	57215
ENSDARG00000044278	132204
ENSDARG00000035966	5241
ENSDARG00000115005	55684
ENSDARG00000115781	912
ENSDARG00000115781	909
ENSDARG00000115781	911
ENSDARG00000115781	910
ENSDARG00000115781	913
ENSDARG00000008816	2746
ENSDARG00000040538	92369
ENSDARG00000079055	6894
ENSDARG00000040338	84329
ENSDARG00000041107	1080
ENSDARG00000038288	977
ENSDARG00000035054	11235
ENSDARG00000112528	8365
ENSDARG00000035883	84618
ENSDARG00000071493	118427
ENSDARG00000026499	22843
ENSDARG00000058733	50846
ENSDARG00000111188	978
ENSDARG00000089717	25797
ENSDARG00000069662	2256
ENSDARG00000018896	10893
ENSDARG00000067851	414332
ENSDARG00000067851	158062
ENSDARG00000067851	138307
ENSDARG00000067851	389812
ENSDARG00000067851	3934
ENSDARG00000086337	390940
ENSDARG00000098096	6557
ENSDARG00000019392	6777
ENSDARG00000019392	6776
ENSDARG00000038199	978
ENSDARG00000055566	84930
ENSDARG00000103746	285429
ENSDARG00000103746	26094
ENSDARG00000073731	55715
ENSDARG00000013250	6897
ENSDARG00000056743	347273
ENSDARG00000026712	5878
ENSDARG00000075870	11078
ENSDARG00000053963	10361
ENSDARG00000090649	9450
ENSDARG00000027915	51101
ENSDARG00000045692	51535
ENSDARG00000056986	168002
ENSDARG00000102513	283130
ENSDARG00000088347	6667
ENSDARG00000014463	7391
ENSDARG00000062178	79567
ENSDARG00000021255	58504
ENSDARG00000095651	3166
ENSDARG00000042688	79866
ENSDARG00000055278	629
ENSDARG00000042122	26027
ENSDARG00000044512	762
ENSDARG00000044551	79065
ENSDARG00000032862	10720
ENSDARG00000032862	54490
ENSDARG00000032862	7363
ENSDARG00000032862	574537
ENSDARG00000032862	10941
ENSDARG00000071468	116541
ENSDARG00000102556	10725
ENSDARG00000040246	5911
ENSDARG00000071217	266722
ENSDARG00000027491	7390
ENSDARG00000102701	55194
ENSDARG00000056233	374395
ENSDARG00000019713	9389
ENSDARG00000019713	6584
ENSDARG00000019713	6583
ENSDARG00000067808	338599
ENSDARG00000089478	130120
ENSDARG00000089478	5968
ENSDARG00000089478	5967
ENSDARG00000089478	5068
ENSDARG00000058165	3356
ENSDARG00000074287	9517
ENSDARG00000033738	4637
ENSDARG00000033738	140465
ENSDARG00000076781	91107
ENSDARG00000074927	701
ENSDARG00000006301	65059
ENSDARG00000018124	5709
ENSDARG00000105210	2107
ENSDARG00000010925	94031
ENSDARG00000030775	6845
ENSDARG00000007769	445329
ENSDARG00000053129	23589
ENSDARG00000101877	23029
ENSDARG00000018228	3358
ENSDARG00000056226	84699
ENSDARG00000058528	25904
ENSDARG00000098507	55646
ENSDARG00000032261	8732
ENSDARG00000026165	1301
ENSDARG00000032221	65979
ENSDARG00000007496	23376
ENSDARG00000086623	10451
ENSDARG00000078119	23616
ENSDARG00000115971	55615
ENSDARG00000025206	127833
ENSDARG00000116005	144568
ENSDARG00000103511	130617
ENSDARG00000036966	80270
ENSDARG00000087798	5173
ENSDARG00000042180	668
ENSDARG00000022340	51506
ENSDARG00000006292	89876
ENSDARG00000091996	2694
ENSDARG00000091996	6947
ENSDARG00000056627	9547
ENSDARG00000079926	102724488
ENSDARG00000036139	197021
ENSDARG00000071021	9060
ENSDARG00000104244	57045
ENSDARG00000103311	2192
ENSDARG00000025593	55111
ENSDARG00000019342	1144
ENSDARG00000087697	4023
ENSDARG00000018726	28232
ENSDARG00000040479	1081
ENSDARG00000104734	2648
ENSDARG00000069857	51805
ENSDARG00000078381	9321
ENSDARG00000018393	25959
ENSDARG00000038185	1443
ENSDARG00000038185	2689
ENSDARG00000038185	1442
ENSDARG00000038185	2688
ENSDARG00000038185	1444
ENSDARG00000087752	55159
ENSDARG00000044175	5021
ENSDARG00000079908	256472
ENSDARG00000115870	5372
ENSDARG00000076590	29028
ENSDARG00000037153	537
ENSDARG00000102831	54540
ENSDARG00000022971	285220
ENSDARG00000003991	2274
ENSDARG00000039390	135154
ENSDARG00000051754	23322
ENSDARG00000015551	2495
ENSDARG00000028848	124801
ENSDARG00000000068	9368
ENSDARG00000010021	80273
ENSDARG00000097543	23467
ENSDARG00000097543	23466
ENSDARG00000101461	2014
ENSDARG00000016811	65123
ENSDARG00000020618	8209
ENSDARG00000020618	102724023
ENSDARG00000088877	6603
ENSDARG00000103195	1781
ENSDARG00000015627	9628
ENSDARG00000075340	5469
ENSDARG00000100143	4040
ENSDARG00000058543	3911
ENSDARG00000077082	57085
ENSDARG00000038424	721
ENSDARG00000098897	23047
ENSDARG00000043275	4255
ENSDARG00000009212	644591
ENSDARG00000009212	653598
ENSDARG00000100917	169026
ENSDARG00000097803	91574
ENSDARG00000012820	10528
ENSDARG00000074387	389658
ENSDARG00000044251	153020
ENSDARG00000026376	48
ENSDARG00000027612	57798
ENSDARG00000099757	22911
ENSDARG00000031737	5744
ENSDARG00000029822	1056
ENSDARG00000053087	4524
ENSDARG00000018165	55635
ENSDARG00000077909	9986
ENSDARG00000062108	25900
ENSDARG00000100265	51458
ENSDARG00000095915	1293
ENSDARG00000028793	51701
ENSDARG00000003675	51084
ENSDARG00000097485	402160
ENSDARG00000097988	8669
ENSDARG00000045411	84129
ENSDARG00000104483	10755
ENSDARG00000075942	84978
ENSDARG00000034344	57526
ENSDARG00000020602	131890
ENSDARG00000054423	9057
ENSDARG00000039455	23555
ENSDARG00000009208	5580
ENSDARG00000005713	23474
ENSDARG00000005271	80149
ENSDARG00000077864	25780
ENSDARG00000070919	57699
ENSDARG00000099448	79729
ENSDARG00000103523	11162
ENSDARG00000073970	55784
ENSDARG00000076075	22989
ENSDARG00000024209	10163
ENSDARG00000069249	54812
ENSDARG00000071013	151188
ENSDARG00000076694	10135
ENSDARG00000062305	9783
ENSDARG00000098359	54756
ENSDARG00000053583	253782
ENSDARG00000010662	130888
ENSDARG00000112343	6263
ENSDARG00000020749	65981
ENSDARG00000070430	26097
ENSDARG00000023903	1386
ENSDARG00000099002	9586
ENSDARG00000029497	29842
ENSDARG00000069739	252995
ENSDARG00000055175	114904
ENSDARG00000101076	79191
ENSDARG00000020239	23175
ENSDARG00000010317	1880
ENSDARG00000096327	388611
ENSDARG00000027063	10095
ENSDARG00000004633	55040
ENSDARG00000036912	1906
ENSDARG00000035149	5193
ENSDARG00000087195	9970
ENSDARG00000076913	146956
ENSDARG00000068006	2645
ENSDARG00000055124	57018
ENSDARG00000005049	55647
ENSDARG00000014209	284451
ENSDARG00000104235	55930
ENSDARG00000075230	80312
ENSDARG00000089428	201475
ENSDARG00000043081	1522
ENSDARG00000073813	51540
ENSDARG00000059361	55630
ENSDARG00000078644	51298
ENSDARG00000015506	688
ENSDARG00000056125	80177
ENSDARG00000028276	431704
ENSDARG00000056165	221545
ENSDARG00000104173	7284
ENSDARG00000006862	22920
ENSDARG00000033296	2861
ENSDARG00000059792	29850
ENSDARG00000061424	90338
ENSDARG00000061424	84671
ENSDARG00000061424	79788
ENSDARG00000061424	7738
ENSDARG00000061424	8427
ENSDARG00000062106	688
ENSDARG00000091169	54863
ENSDARG00000028306	5630
ENSDARG00000091936	26301
ENSDARG00000018105	844
ENSDARG00000040812	4689
ENSDARG00000040851	130271
ENSDARG00000006981	29070
ENSDARG00000057100	55055
ENSDARG00000075025	8872
ENSDARG00000059657	54903
ENSDARG00000012137	10858
ENSDARG00000073699	1297
ENSDARG00000018566	2318
ENSDARG00000100304	55349
ENSDARG00000099022	2197
ENSDARG00000063050	54542
ENSDARG00000088140	51478
ENSDARG00000014053	10439
ENSDARG00000067711	64098
ENSDARG00000103273	11120
ENSDARG00000068219	374907
ENSDARG00000006609	5605
ENSDARG00000010478	3320
ENSDARG00000102891	9858
ENSDARG00000054438	2535
ENSDARG00000057227	23366
ENSDARG00000087311	29124
ENSDARG00000087311	148003
ENSDARG00000087311	56891
ENSDARG00000103409	29128
ENSDARG00000011555	9552
ENSDARG00000058208	115286
ENSDARG00000087352	146754
ENSDARG00000013938	5691
ENSDARG00000060085	3786
ENSDARG00000036993	2065
ENSDARG00000061976	10501
ENSDARG00000023886	93589
ENSDARG00000076330	11266
ENSDARG00000062565	23415
ENSDARG00000036968	51156
ENSDARG00000018627	26225
ENSDARG00000052390	283578
ENSDARG00000111110	8927
ENSDARG00000061149	123904
ENSDARG00000032761	5144
ENSDARG00000042215	51588
ENSDARG00000001889	7846
ENSDARG00000068397	23371
ENSDARG00000060521	54439
ENSDARG00000071001	389643
ENSDARG00000098777	55057
ENSDARG00000096668	440145
ENSDARG00000074715	9263
ENSDARG00000103396	219578
ENSDARG00000025667	576
ENSDARG00000002210	10494
ENSDARG00000060758	4868
ENSDARG00000045935	196294
ENSDARG00000025728	2902
ENSDARG00000058212	4103
ENSDARG00000058212	4109
ENSDARG00000058212	139081
ENSDARG00000058212	9947
ENSDARG00000058212	51438
ENSDARG00000058212	139604
ENSDARG00000058212	28986
ENSDARG00000010717	400916
ENSDARG00000019213	1487
ENSDARG00000031954	81858
ENSDARG00000055659	23432
ENSDARG00000068247	338645
ENSDARG00000005085	79017
ENSDARG00000061786	11275
ENSDARG00000037587	132204
ENSDARG00000003320	157769
ENSDARG00000003520	57533
ENSDARG00000074688	64319
ENSDARG00000010785	7057
ENSDARG00000054849	587
ENSDARG00000038386	56676
ENSDARG00000077544	114034
ENSDARG00000059701	2314
ENSDARG00000046053	28965
ENSDARG00000071691	7385
ENSDARG00000000442	91252
ENSDARG00000007018	932
ENSDARG00000007018	2206
ENSDARG00000007018	64231
ENSDARG00000007018	58475
ENSDARG00000007018	245802
ENSDARG00000007018	84689
ENSDARG00000007018	64232
ENSDARG00000007018	931
ENSDARG00000007018	503497
ENSDARG00000007018	728588
ENSDARG00000007018	219995
ENSDARG00000007018	341116
ENSDARG00000087536	55628
ENSDARG00000059556	9400
ENSDARG00000095046	5425
ENSDARG00000060532	53616
ENSDARG00000045885	9169
ENSDARG00000109820	64067
ENSDARG00000100505	11056
ENSDARG00000099729	57575
ENSDARG00000020217	10898
ENSDARG00000054473	26277
ENSDARG00000103868	1869
ENSDARG00000028164	1476
ENSDARG00000015228	30001
ENSDARG00000018743	192683
ENSDARG00000005221	1674
ENSDARG00000089622	152273
ENSDARG00000058105	6166
ENSDARG00000097105	144568
ENSDARG00000108475	150677
ENSDARG00000103134	148423
ENSDARG00000112667	112858
ENSDARG00000101611	135458
ENSDARG00000075530	128869
ENSDARG00000015164	2872
ENSDARG00000098441	79731
ENSDARG00000009568	56934
ENSDARG00000055751	2354
ENSDARG00000040248	1384
ENSDARG00000105117	55153
ENSDARG00000019521	8288
ENSDARG00000033596	5432
ENSDARG00000054934	1645
ENSDARG00000054934	1646
ENSDARG00000054934	8644
ENSDARG00000054934	1109
ENSDARG00000023583	57017
ENSDARG00000071042	375519
ENSDARG00000063191	2135
ENSDARG00000100374	114112
ENSDARG00000061968	283446
ENSDARG00000019532	3995
ENSDARG00000105185	51375
ENSDARG00000006758	57613
ENSDARG00000101954	3223
ENSDARG00000003382	54883
ENSDARG00000028485	56344
ENSDARG00000089924	217
ENSDARG00000103203	51160
ENSDARG00000026333	343702
ENSDARG00000016528	80304
ENSDARG00000016484	1736
ENSDARG00000052644	56934
ENSDARG00000018266	4522
ENSDARG00000056228	5337
ENSDARG00000056268	127002
ENSDARG00000005232	317762
ENSDARG00000007709	11095
ENSDARG00000056376	353322
ENSDARG00000087145	84875
ENSDARG00000032571	53832
ENSDARG00000068456	641649
ENSDARG00000103479	5792
ENSDARG00000016368	339487
ENSDARG00000051814	5803
ENSDARG00000075956	84553
ENSDARG00000076820	55113
ENSDARG00000007671	149233
ENSDARG00000007671	9180
ENSDARG00000007671	3590
ENSDARG00000044125	7295
ENSDARG00000019930	6886
ENSDARG00000058351	55080
ENSDARG00000090753	399671
ENSDARG00000068421	148014
ENSDARG00000007369	83439
ENSDARG00000040469	133121
ENSDARG00000060609	135228
ENSDARG00000045016	8620
ENSDARG00000057626	126119
ENSDARG00000040523	6610
ENSDARG00000056047	10811
ENSDARG00000073718	80830
ENSDARG00000073718	80831
ENSDARG00000073718	80833
ENSDARG00000008292	255308
ENSDARG00000009733	23046
ENSDARG00000038139	5155
ENSDARG00000054446	124808
ENSDARG00000101051	27283
ENSDARG00000069058	29124
ENSDARG00000069058	148003
ENSDARG00000069058	56891
ENSDARG00000069829	58528
ENSDARG00000104082	7227
ENSDARG00000061993	54663
ENSDARG00000034060	60528
ENSDARG00000015543	6271
ENSDARG00000015449	2530
ENSDARG00000028896	8612
ENSDARG00000059853	63905
ENSDARG00000090716	1213
ENSDARG00000042515	11245
ENSDARG00000004160	221035
ENSDARG00000021997	154313
ENSDARG00000079388	375790
ENSDARG00000044328	157567
ENSDARG00000099080	55206
ENSDARG00000028659	932
ENSDARG00000028659	2206
ENSDARG00000028659	64231
ENSDARG00000028659	58475
ENSDARG00000028659	245802
ENSDARG00000028659	84689
ENSDARG00000028659	64232
ENSDARG00000028659	931
ENSDARG00000028659	503497
ENSDARG00000028659	728588
ENSDARG00000028659	219995
ENSDARG00000028659	341116
ENSDARG00000099279	11020
ENSDARG00000042214	79161
ENSDARG00000003035	3313
ENSDARG00000004377	23368
ENSDARG00000033273	201973
ENSDARG00000009607	892
ENSDARG00000054031	10608
ENSDARG00000101471	121512
ENSDARG00000041414	90427
ENSDARG00000036588	912
ENSDARG00000036588	909
ENSDARG00000036588	911
ENSDARG00000036588	910
ENSDARG00000036588	913
ENSDARG00000089032	171017
ENSDARG00000036424	64881
ENSDARG00000093997	79073
ENSDARG00000069478	64849
ENSDARG00000020493	389816
ENSDARG00000020493	116844
ENSDARG00000020493	9211
ENSDARG00000027046	57147
ENSDARG00000057098	3350
ENSDARG00000069186	1593
ENSDARG00000010641	6574
ENSDARG00000023445	480
ENSDARG00000102756	8431
ENSDARG00000077295	9472
ENSDARG00000103893	6427
ENSDARG00000046124	80223
ENSDARG00000029612	27238
ENSDARG00000103399	57153
ENSDARG00000040478	55805
ENSDARG00000001014	4627
ENSDARG00000010194	1975
ENSDARG00000071548	9929
ENSDARG00000043938	255252
ENSDARG00000104149	10325
ENSDARG00000006307	149345
ENSDARG00000023040	22890
ENSDARG00000055899	84328
ENSDARG00000017571	64087
ENSDARG00000027099	5704
ENSDARG00000059073	145258
ENSDARG00000077614	51250
ENSDARG00000074634	9817
ENSDARG00000045873	10818
ENSDARG00000069878	4809
ENSDARG00000010145	54863
ENSDARG00000011094	890
ENSDARG00000031427	801
ENSDARG00000056729	26508
ENSDARG00000009899	25946
ENSDARG00000037958	51070
ENSDARG00000045568	586
ENSDARG00000070094	84958
ENSDARG00000019507	4174
ENSDARG00000019693	1184
ENSDARG00000051890	56649
ENSDARG00000005416	4217
ENSDARG00000037870	60
ENSDARG00000016022	85416
ENSDARG00000071298	1131
ENSDARG00000055613	25912
ENSDARG00000042005	55140
ENSDARG00000058945	122970
ENSDARG00000058945	641371
ENSDARG00000058945	10965
ENSDARG00000058945	641372
ENSDARG00000068231	84766
ENSDARG00000086057	23129
ENSDARG00000004771	55608
ENSDARG00000019307	1847
ENSDARG00000070675	60343
ENSDARG00000035957	51053
ENSDARG00000113076	8857
ENSDARG00000053620	10148
ENSDARG00000087110	80709
ENSDARG00000036335	728819
ENSDARG00000036335	29071
ENSDARG00000055656	79849
ENSDARG00000027497	22983
ENSDARG00000005359	8803
ENSDARG00000001169	7923
ENSDARG00000102472	388419
ENSDARG00000038805	51227
ENSDARG00000005559	5457
ENSDARG00000099124	2152
ENSDARG00000077912	63035
ENSDARG00000088069	3437
ENSDARG00000088069	3433
ENSDARG00000088069	439996
ENSDARG00000088069	3434
ENSDARG00000088069	24138
ENSDARG00000020573	8653
ENSDARG00000020573	1654
ENSDARG00000101900	22803
ENSDARG00000069552	220202
ENSDARG00000052387	25833
ENSDARG00000087071	1137
ENSDARG00000009557	49856
ENSDARG00000017437	109
ENSDARG00000074119	143162
ENSDARG00000017542	8822
ENSDARG00000017542	26291
ENSDARG00000091126	388591
ENSDARG00000103285	79879
ENSDARG00000004261	54732
ENSDARG00000039959	2668
ENSDARG00000104388	10734
ENSDARG00000098242	79184
ENSDARG00000009209	10479
ENSDARG00000105335	130120
ENSDARG00000105335	5968
ENSDARG00000105335	5967
ENSDARG00000105335	5068
ENSDARG00000002394	10720
ENSDARG00000002394	54490
ENSDARG00000002394	7363
ENSDARG00000002394	574537
ENSDARG00000002394	10941
ENSDARG00000101722	23367
ENSDARG00000045708	79924
ENSDARG00000090537	3437
ENSDARG00000090537	3433
ENSDARG00000090537	439996
ENSDARG00000090537	3434
ENSDARG00000090537	24138
ENSDARG00000070991	79083
ENSDARG00000078215	64145
ENSDARG00000056438	57801
ENSDARG00000005462	24137
ENSDARG00000062109	56961
ENSDARG00000088801	152273
ENSDARG00000069598	1133
ENSDARG00000074530	56660
ENSDARG00000102612	121260
ENSDARG00000091574	6821
ENSDARG00000055357	123169
ENSDARG00000019096	58498
ENSDARG00000016934	94015
ENSDARG00000076153	167691
ENSDARG00000112002	79902
ENSDARG00000090698	440699
ENSDARG00000063005	51434
ENSDARG00000060559	22894
ENSDARG00000045733	57019
ENSDARG00000013834	50650
ENSDARG00000100583	283987
ENSDARG00000098761	5997
ENSDARG00000086522	342346
ENSDARG00000013168	3714
ENSDARG00000100383	3455
ENSDARG00000090797	84915
ENSDARG00000040717	346389
ENSDARG00000056509	149420
ENSDARG00000057392	79782
ENSDARG00000101115	90390
ENSDARG00000058839	64420
ENSDARG00000018529	3988
ENSDARG00000073696	83786
ENSDARG00000088202	152503
ENSDARG00000053364	5080
ENSDARG00000008678	8724
ENSDARG00000058229	26027
ENSDARG00000020647	26133
ENSDARG00000102914	9909
ENSDARG00000102441	1495
ENSDARG00000105744	5801
ENSDARG00000055632	342527
ENSDARG00000013224	80012
ENSDARG00000018329	2986
ENSDARG00000087186	23051
ENSDARG00000051902	54496
ENSDARG00000070674	9861
ENSDARG00000021582	83658
ENSDARG00000099873	874
ENSDARG00000099873	10202
ENSDARG00000099873	317749
ENSDARG00000099873	10901
ENSDARG00000043157	374407
ENSDARG00000079979	375061
ENSDARG00000053774	250
ENSDARG00000053774	251
ENSDARG00000053774	248
ENSDARG00000028899	150483
ENSDARG00000032327	57602
ENSDARG00000004930	4008
ENSDARG00000016769	54557
ENSDARG00000095981	283316
ENSDARG00000098669	161829
ENSDARG00000007526	4720
ENSDARG00000018658	25980
ENSDARG00000007566	10513
ENSDARG00000088842	9312
ENSDARG00000011605	414918
ENSDARG00000078686	127829
ENSDARG00000016496	1024
ENSDARG00000063730	114880
ENSDARG00000069808	28962
ENSDARG00000045803	4240
ENSDARG00000090401	79370
ENSDARG00000075715	653567
ENSDARG00000007278	1894
ENSDARG00000034117	5916
ENSDARG00000026072	9141
ENSDARG00000037781	55902
ENSDARG00000045164	4885
ENSDARG00000010248	84058
ENSDARG00000074581	119
ENSDARG00000061196	84034
ENSDARG00000086856	140901
ENSDARG00000102048	203427
ENSDARG00000102759	121256
ENSDARG00000098802	55700
ENSDARG00000040110	9585
